instnm,State abbv,American Indian or Alaska Native total (Received Bachelor's degree) 2021-2022,Asian total (Received  Bachelor's degree) 2021-2022,Black or African American total (Received Bachelor's degree) 2021-2022,Hispanic or Latino total (Received Bachelor's degree) 2021-2022,Native Hawaiian or Other Pacific Islander total (Received Bachelor's degree) 2021-2022,White total (Received Bachelor's degree) 2021-2022,Two or more races total (Received Bachelor's degree) 2021-2022,Grand total women (Received Bachelor's degree) 2021-2022,Grand total men (Received Bachelor's degree) 2021-2022,U.S. Nonresident total (Received Bachelor's degree) 2021-2022,Ages  18-24 (Received Bachelor's degree) 2021-2022,Ages  25-39 (Received Bachelor's degree) 2021-2022,Ages  40 and above (Received Bachelor's degree) 2021-2022,American Indian or Alaska Native total (Received Master's degree) 2021-2022,Asian total (Received Master's degree) 2021-2022,Black or African American total (Received Master's degree) 2021-2022,Hispanic or Latino total (Received Master's degree) 2021-2022,Native Hawaiian or Other Pacific Islander total (Received Master's degree) 2021-2022,White total (Received Master's degree) 2021-2022,Two or more races total (Recieved Master's degree) 2021-2022,Grand total women (Received Master's degree) 2012-2022,Grand total men (Received Master's degree) 2012-2022,U.A NonResident total (Received Master's degree) 2012-2022,Ages  18-24 (Received Master's degree) 2021-2022,Ages  25-39 (Received Master's degree) 2021-2022,Ages  40 and above (Received Master's degree) 2021-2022,American Indian or Alaska Native total (Received Doctor's degree) 2021-2022,Asian total (Received Doctor's degree) 2021-2022,Black or African American total (Received Doctor's degree) 2021-2022,Hispanic or Latino total (Received Doctor's degree) 2021-2022,Native Hawaiian or Other Pacific Islander total (Received Doctor's degree) 2021-2022,White total (Received Doctor's degree) 2021-2022,Two or more races total (Received Doctor's degree) 2021-2022,Grand total women (Received Doctor's degree) 2021-2022,Grand total men (Received Doctor's degree) 2021-2022,U.S. Nonresident total (Received Doctor's degree) 2021-2022,Ages  18-24 (Received Doctor's degree) 2021-2022,Ages  25-39 (Received Doctor's degree) 2021-2022,Ages  40 and above (Received Doctor's degree) 2021-2022,Total 12-month unduplicated headcount (2021-2022),Graduation rate  women (Aug 2022),Graduation rate  men (Aug 2022),Graduation rate  American Indian or Alaska Native (Aug 2022),Graduation rate  Asian/Native Hawaiian/Other Pacific Islander (Aug 2022),Graduation rate  Native Hawaiian or Other Pacific Islander (Aug 2022),Graduation rate  Black  non Hispanic (Aug 2022)  ,Graduation rate  Hispanic (Aug 2022),Graduation rate  White  non Hispanic (Aug 2022),Graduation rate  two or more races (Aug 2022),Graduation rate  U.S. Nonresident (Aug 2022),Student-to-faculty ratio (Fall 2022),Secondary school GPA Consideration (2021-2022 Admits),Admission Test Scores Consideration (2021-2022 Admits),Admissions men (2021-2022),Admissions women (2021-2022),Enrolled  women (2021-2022),Enrolled  men (2021-2022),Applicants men (2021-2022),Applicants women (2021-2022),SAT Math 25th percentile score (2021-2022),SAT Math 75th percentile score (2021-2022),ACT Math 25th percentile score (2021-2022),ACT Math 75th percentile score (2021-2022),Grand total men (Bachelor's degree awards in STEM) 2000-2001,Grand total women (Bachelor's degree awards in STEM) 2000-2001,American Indian/Alaska Native total (Bachelor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native men (Bachelor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native women (Bachelor's degree awards in STEM) 2000-2001,Asian or Pacific Islander total (Bachelor's degree awards in STEM) 2000-2001,Asian or Pacific Islander men (Bachelor's degree awards in STEM) 2000-2001,Asian or Pacific Islander women (Bachelor's degree awards in STEM) 2000-2001,Black non-Hispanic  total (Bachelor's degree awards in STEM) 2000-2001,Black non-Hispanic men (Bachelor's degree awards in STEM) 2000-2001,Black non-Hispanic women (Bachelor's degree awards in STEM) 2000-2001,Hispanic men (Bachelor's degree awards in STEM) 2000-2001,Hispanic total (Bachelor's degree awards in STEM) 2000-2001,Hispanic women (Bachelor's degree awards in STEM) 2000-2001,White non-Hispanic total (Bachelor's degree awards in STEM) 2000-2001,White non-Hispanic men (Bachelor's degree awards in STEM) 2000-2001,White non-Hispanic women (Bachelor's degree awards in STEM) 2000-2001,Nonresident alien total (Bachelor's degree awards in STEM) 2000-2001,Nonresident alien men (Bachelor's degree awards in STEM) 2000-2001,Nonresident alien women (Bachelor's degree awards in STEM) 2000-2001,Grand total men (Master's degree awards in STEM) 2000-2001,Grand total women (Master's degree awards in STEM) 2000-2001,American Indian/Alaska Native total (Master's degree awards in STEM) 2000-2001,American Indian or Alaskan Native men  (Master's degree awards in STEM) 2000-2001,American Indian or Alaskan Native women  (Master's degree awards in STEM) 2000-2001,Asian or Pacific Islander total  (Master's degree awards in STEM) 2000-2001,Asian or Pacific Islander men  (Master's degree awards in STEM) 2000-2001,Asian or Pacific Islander women  (Master's degree awards in STEM) 2000-2001,Black non-Hispanic  total  (Master's degree awards in STEM) 2000-2001,Black non-Hispanic men  (Master's degree awards in STEM) 2000-2001,Black non-Hispanic women  (Master's degree awards in STEM) 2000-2001,Hispanic men  (Master's degree awards in STEM) 2000-2001,Hispanic total  (Master's degree awards in STEM) 2000-2001,Hispanic women  (Master's degree awards in STEM) 2000-2001,White non-Hispanic total  (Master's degree awards in STEM) 2000-2001,White non-Hispanic men  (Master's degree awards in STEM) 2000-2001,White non-Hispanic women  (Master's degree awards in STEM) 2000-2001,Nonresident alien total (Master's degree awards in STEM) 2000-2001,Nonresident alien men (Master's degree awards in STEM) 2000-2001,Nonresident alien women (Master's degree awards in STEM) 2000-2001,Grand total men (Doctor's degree awards in STEM) 2000-2001,Grand total women (Doctor's degree awards in STEM) 2000-2001,American Indian/Alaska Native total (Doctor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native men (Doctor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native women (Doctor's degree awards in STEM) 2000-2001,Asian or Pacific Islander total(Doctor's degree awards in STEM) 2000-2001,Asian or Pacific Islander men (Doctor's degree awards in STEM) 2000-2001,Asian or Pacific Islander women (Doctor's degree awards in STEM) 2000-2001,Black non-Hispanic  total (Doctor's degree awards in STEM) 2000-2001,Black non-Hispanic men (Doctor's degree awards in STEM) 2000-2001,Black non-Hispanic women (Doctor's degree awards in STEM) 2000-2001,Hispanic men (Doctor's degree awards in STEM) 2000-2001,Hispanic total (Doctor's degree awards in STEM) 2000-2001,Hispanic women (Doctor's degree awards in STEM) 2000-2001,White non-Hispanic total (Doctor's degree awards in STEM) 2000-2001,White non-Hispanic men (Doctor's degree awards in STEM) 2000-2001,White non-Hispanic women (Doctor's degree awards in STEM) 2000-2001,Nonresident alien total (Doctor's degree awards in STEM) 2000-2001,Nonresident alien men (Doctor's degree awards in STEM) 2000-2001,Nonresident alien women (Doctor's degree awards in STEM) 2000-2001,Total price for in-state students living on campus 2021-2022 ,Total price for out-of-state students living on campus 2021-2022 
American Academy of Art College,IL,1,1,5,11,0,20,2,32,8,0,30,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,147,61,53,,40,0,,64,54,100,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Academy of Health and Wellness,MN,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,1,0,0,1,1,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Baptist College,TN,0,1,4,0,0,0,0,1,5,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,63,13,31,,100,,18,,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27044,27044
American Business and Technology University,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,,,,40,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American College of Acupuncture and Oriental Med,TX,,,,,,,,,,,,,,0,7,4,0,0,5,1,18,5,5,0,10,13,0,5,2,1,0,2,0,9,4,2,0,6,7,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American College of Education,IN,0,1,6,7,0,20,1,33,5,2,3,18,17,7,96,231,360,5,2867,54,2894,925,117,101,2505,1209,1,9,36,17,0,100,5,113,71,11,0,47,137,13349,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American College of Financial Services,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American College of Healthcare Sciences,OR,0,0,2,0,0,28,0,29,1,0,4,14,12,2,0,15,5,0,66,1,82,8,0,4,45,41,,,,,,,,,,,,,,1541,100,,,100,,,,100,,,19,1,2,3,36,36,3,8,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American College of the Building Arts,SC,0,0,0,0,0,18,0,1,17,0,9,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,121,75,50,,,,,0,59,0,,6,5,1,52,10,10,48,59,10,520,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Conservatory Theater,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Film Institute Conservatory,CA,,,,,,,,,,,,,,0,5,1,7,0,21,2,38,39,40,2,71,4,,,,,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Institute of Alternative Medicine,OH,,,,,,,,,,,,,,1,0,0,0,0,4,1,5,1,0,0,3,3,,,,,,,,,,,,,,637,60,67,,,,67,0,50,100,,12,3,3,11,65,60,11,11,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American InterContinental University,AZ,13,54,582,188,27,562,72,776,1090,0,116,1093,657,6,46,429,137,20,340,46,530,626,0,23,552,581,1,6,70,11,0,38,1,60,77,0,0,29,108,33174,22,25,0,25,0,23,50,21,15,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American InterContinental University-Atlanta,GA,0,1,109,1,0,13,4,120,63,0,16,103,64,0,0,51,1,0,7,3,65,21,0,0,36,50,,,,,,,,,,,,,,2694,21,17,,0,,19,,44,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American InterContinental University-Houston,TX,2,1,30,0,0,2,1,24,26,0,5,32,13,0,7,9,0,0,6,0,14,17,0,0,22,9,,,,,,,,,,,,,,463,29,27,,,,22,33,0,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American International College,MA,2,6,61,54,1,115,10,186,85,7,191,69,11,0,8,31,25,0,280,9,290,85,5,20,284,71,0,5,7,2,0,35,1,39,15,1,5,44,5,2452,43,30,33,33,43,33,32,48,100,53,12,1,5,938,1075,154,188,1120,1249,470,555,,,4,4,0,0,0,0,0,0,1,1,0,0,0,0,6,2,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57240,57240
American Islamic College,IL,0,0,0,0,0,2,0,1,1,0,0,2,0,0,2,0,0,0,1,0,0,3,0,0,2,1,,,,,,,,,,,,,,27,0,,,,,,0,0,,,2,1,5,1,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13450,13450
American Jewish University,CA,0,0,1,0,0,2,0,1,2,0,1,2,0,0,0,0,2,0,16,0,20,3,0,1,16,6,,,,,,,,,,,,,,148,33,100,,,,0,,0,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Medical Academy,FL,0,0,1,5,1,0,0,0,7,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,810,65,60,,100,100,22,61,89,100,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Medical Sciences Center,CA,0,3,0,3,0,15,0,19,2,0,4,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,176,72,0,,50,,,38,100,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Musical and Dramatic Academy,NY,2,6,48,64,0,75,24,175,68,13,226,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2033,71,68,50,67,33,70,69,69,63,86,5,1,2,558,1588,327,113,2808,6919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62240,62240
American National University,VA,0,0,4,2,0,11,1,17,5,0,0,11,11,0,30,5,1,0,1,2,17,26,1,0,35,8,,,,,,,,,,,,,,1278,23,33,,,,0,100,27,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American National University-Pikeville,KY,1,0,0,0,0,2,0,3,0,0,0,1,2,0,2,0,0,0,0,0,0,2,0,0,2,0,,,,,,,,,,,,,,420,30,0,,,,0,0,75,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Public University System,WV,48,179,1004,966,67,3859,272,2448,4562,51,250,4896,1864,12,75,532,294,29,1548,87,1106,1742,38,27,1675,1146,0,0,0,0,0,1,0,1,0,0,0,0,1,93828,56,55,20,71,20,48,59,57,56,50,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Sentinel College of Nursing and Health Sciences,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American University,DC,0,123,124,169,2,975,55,1098,654,260,1663,84,5,2,85,257,182,2,840,87,1175,737,229,285,1428,199,0,23,40,42,0,203,38,257,131,31,12,348,28,16934,81,76,100,81,100,78,77,80,79,77,11,1,5,4188,8406,1559,813,6851,12799,620,710,26,31,23,30,0,0,0,3,0,3,3,1,2,0,1,1,25,9,16,15,9,6,52,51,0,0,0,4,2,2,13,1,12,0,1,1,27,16,11,53,31,22,8,4,0,0,0,0,0,0,1,1,0,0,0,0,5,2,3,6,5,1,70512,70512
American University of Health Sciences,CA,1,40,3,23,3,4,2,61,16,0,3,63,11,0,32,0,1,0,3,0,23,13,0,0,10,26,2,7,4,0,5,2,3,13,11,0,0,13,11,695,60,100,,80,,,,,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amherst College,MA,3,83,42,62,0,210,50,265,240,43,481,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2041,95,89,33,93,,91,96,94,92,76,7,5,5,497,727,289,226,6175,7824,690,790,30,35,40,30,1,0,1,11,6,5,2,1,1,3,5,2,37,21,16,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80050,80050
Amridge University,AL,0,0,28,2,0,22,0,34,20,0,5,29,20,0,2,47,2,0,43,0,53,43,0,1,47,48,2,0,12,1,0,5,0,14,6,0,0,4,16,916,100,0,,0,,,,100,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana G. Mendez University,FL,0,0,0,74,0,1,0,101,51,0,68,58,26,0,0,2,259,0,2,1,240,96,0,5,229,102,,,,,,,,,,,,,,8302,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anabaptist Mennonite Biblical Seminary,IN,,,,,,,,,,,,,,0,0,1,1,0,6,1,12,5,8,0,6,11,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson University,IN,1,3,11,19,0,230,13,177,105,2,241,31,10,0,2,9,2,0,49,1,34,45,7,14,42,23,0,0,1,0,0,7,0,5,4,0,0,1,8,1732,67,50,33,57,0,27,57,65,50,50,9,1,5,1081,1661,143,174,1973,2418,480,580,18,25,11,10,0,0,0,0,0,0,1,0,1,0,1,1,18,10,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49060,49060
Anderson University,SC,0,9,27,23,1,500,0,447,195,0,543,72,27,1,2,36,5,0,163,0,188,101,1,41,173,75,0,0,5,2,0,29,0,25,22,0,10,27,10,4690,65,51,,50,0,43,58,63,55,11,14,1,2,636,1632,535,241,1269,3241,,,,,5,10,0,0,0,0,0,0,4,0,4,0,0,0,11,5,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46684,46684
Andrew College,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,26,21,,,,13,50,38,33,0,7,1,5,145,240,36,55,279,471,460,580,17,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35996,35996
Andrews University,MI,1,55,70,52,0,87,15,185,123,23,234,63,10,0,36,73,90,3,64,6,121,202,47,24,179,119,1,24,6,12,0,35,1,48,51,11,0,63,36,4307,71,70,,78,,60,74,74,75,61,10,1,5,406,498,124,132,517,592,520,640,18,26,42,49,0,0,0,7,4,3,18,8,10,2,2,0,48,20,28,16,8,8,7,2,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,5,4,1,,,,,,,,,,,,,,,,,,,,,42950,42950
Angeles College,CA,0,3,0,0,0,0,0,18,12,27,7,19,4,0,0,0,0,0,0,0,4,1,5,0,5,0,,,,,,,,,,,,,,489,85,80,,100,,60,74,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelo State University,TX,6,8,72,432,1,559,30,664,479,35,929,183,31,2,10,67,194,0,382,15,470,220,17,133,412,145,0,1,0,3,0,22,0,13,14,1,2,25,0,12438,44,37,71,56,0,32,38,45,28,46,18,1,5,982,1481,768,518,1408,2107,470,570,17,24,55,27,0,0,0,4,2,2,3,1,2,7,11,4,60,42,18,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,22766,32558
Anna Maria College,MA,0,5,27,26,0,172,5,124,143,3,156,72,39,1,1,20,11,0,164,1,75,171,1,31,119,94,,,,,,,,,,,,,,1842,47,28,25,,,17,33,53,,,12,1,3,936,899,62,125,1339,1176,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,57532,57532
Antelope Valley Community College District,CA,0,0,0,8,0,4,1,5,8,0,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,14843,33,28,,38,,14,30,35,48,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua College International,FL,0,0,1,27,0,0,0,21,7,0,0,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioch College,OH,1,0,4,2,0,16,0,13,11,0,14,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,154,29,22,100,0,,20,25,25,33,,6,5,5,40,111,26,5,74,136,,,16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50383,50383
Antioch University,OH,0,2,6,10,0,35,4,49,18,1,3,36,28,1,0,15,4,0,23,1,39,16,1,0,21,34,0,0,9,0,0,8,0,22,5,5,0,3,24,619,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioch University-Los Angeles,CA,0,0,3,7,0,28,3,40,16,4,6,33,17,0,13,17,32,0,148,13,204,78,6,3,175,103,,,,,,,,,,,,,,1188,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioch University-New England,NH,,,,,,,,,,,,,,0,3,3,9,0,143,2,167,35,3,6,132,64,0,2,3,0,0,14,0,21,4,0,0,17,8,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioch University-Santa Barbara,CA,0,0,1,6,0,15,0,20,6,1,5,16,5,1,1,0,19,0,31,5,56,13,1,0,46,23,0,0,1,2,0,7,0,7,4,0,0,3,8,375,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antioch University-Seattle,WA,0,0,1,4,0,10,1,14,7,0,13,8,0,0,6,5,10,1,108,4,135,23,2,3,104,51,0,0,0,0,0,11,1,14,0,0,0,6,8,1029,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOMA Graduate School of Integrative Medicine,TX,,,,,,,,,,,,,,0,3,1,1,0,13,3,18,4,0,0,12,10,0,0,1,0,0,6,0,6,1,0,0,2,5,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appalachian Bible College,WV,0,1,1,0,0,17,0,11,9,1,14,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,,,,,,,,,,,,,261,52,69,,100,,0,,59,,,9,1,1,17,25,14,13,39,52,490,585,16,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28102,28102
Appalachian College of Pharmacy,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,7,0,0,49,0,36,24,0,0,17,39,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appalachian School of Law,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,6,0,25,0,18,22,1,7,32,1,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appalachian State University,NC,8,74,131,331,0,3415,179,2522,1659,16,3758,369,54,3,7,31,39,0,607,6,498,212,10,348,299,63,0,0,0,2,0,9,1,9,3,0,0,5,7,22221,76,73,46,79,100,71,70,76,69,82,16,1,5,6927,10959,2339,1760,8611,12509,560,650,22,27,88,58,0,0,0,2,2,0,2,2,0,1,3,2,138,83,55,1,0,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,15,11,4,0,0,0,,,,,,,,,,,,,,,,,,,,,20799,36406
Aquinas College,MI,2,5,16,29,0,207,8,185,141,16,259,55,12,0,1,1,4,0,16,0,19,5,0,1,20,3,,,,,,,,,,,,,,1467,64,57,100,0,,44,60,63,55,63,11,1,5,504,771,132,86,594,838,490,570,17,24,16,17,0,0,0,1,0,1,0,0,0,0,0,0,32,16,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49200,49200
Aquinas Institute of Theology,MO,,,,,,,,,,,,,,0,1,1,2,0,10,0,9,6,1,0,7,8,0,0,0,1,0,5,0,2,8,1,0,0,10,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arapahoe Community College,CO,0,1,0,2,0,17,0,16,4,0,3,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,15853,26,27,0,39,50,38,22,28,9,24,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcadia University,PA,2,25,35,38,0,245,20,278,124,9,371,24,7,0,19,20,6,0,140,6,192,39,2,53,146,32,0,18,5,1,0,68,0,195,68,50,28,167,68,3668,67,57,100,75,,46,59,67,59,17,12,2,5,1403,3242,255,135,1831,3805,520,640,23,28,27,34,0,0,0,2,1,1,6,2,4,1,1,0,48,23,25,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62990,62990
Arizona Christian University,AZ,1,2,10,40,0,66,12,62,79,5,117,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,58,38,0,,,45,35,55,25,50,15,1,5,587,341,108,203,813,409,480,580,16,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49424,49424
Arizona College of Nursing-Dallas,TX,0,3,17,2,0,10,2,32,2,0,11,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,,,,,,,,,20,1,3,,13,4,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona College of Nursing-Fort Lauderdale,FL,0,0,1,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,375,,,,,,,,,,,20,1,3,2,21,7,1,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona College of Nursing-Las Vegas,NV,0,26,13,33,2,30,3,98,10,0,17,85,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1279,75,,,,,,100,50,,,20,1,3,12,69,25,6,12,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
